Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),DownloadYear,Date,Precip_Last_Day,Mean_Temp_Last_Day,Precip_3day_sum,Total_Rain_3day_sum,Total_Snow_3day_sum,Precip_7day_sum,Total_Rain_7day_sum,Total_Snow_7day_sum,Day_of_Year,Month_of_Year,Day_of_Year_sin,Day_of_Year_cos,Month_of_Year_sin,Month_of_Year_cos,Next_Day_Precip,Flood_Event_Imminent
-79.4,43.67,TORONTO CITY,6158355,2019-01-08,2019,1,8,8.7,3.3,6.0,12.0,0.0,0.0,0.0,3.0,0.0,2019,2019-01-08,2.4,-0.9,2.4,0.0,0.0,5.699999999999999,0.0,0.0,8,1,0.1371854040566006,0.9905453876091832,0.4999999999999999,0.8660254037844386,0.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-09,2019,1,9,3.4,-3.5,-0.1,18.1,0.0,0.0,0.0,0.9,0.0,2019,2019-01-09,3.0,6.0,5.4,0.0,0.0,8.299999999999999,0.0,0.0,9,1,0.1542040475626894,0.9880390233767509,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-10,2019,1,10,-3.5,-10.3,-6.9,24.9,0.0,0.0,0.0,0.0,1.0,2019,2019-01-10,0.9,-0.1,6.3,0.0,0.0,6.3,0.0,0.0,10,1,0.17117705961019986,0.985240282501282,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-11,2019,1,11,-6.5,-12.2,-9.3,27.3,0.0,0.0,0.0,0.0,0.0,2019,2019-01-11,0.0,-6.9,3.9,0.0,0.0,6.3,0.0,0.0,11,1,0.18809941761179758,0.9821499931752292,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-12,2019,1,12,-4.1,-7.4,-5.7,23.7,0.0,0.0,0.0,0.0,1.0,2019,2019-01-12,0.0,-9.3,0.9,0.0,0.0,6.3,0.0,0.0,12,1,0.20496611396949535,0.9787690698649216,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-13,2019,1,13,-5.7,-10.3,-8.0,26.0,0.0,0.0,0.0,0.0,1.0,2019,2019-01-13,0.0,-5.7,0.0,0.0,0.0,6.3,0.0,0.0,13,1,0.22177215755648189,0.9750985130399611,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-14,2019,1,14,-1.1,-6.9,-4.0,22.0,0.0,0.0,0.0,0.0,1.0,2019,2019-01-14,0.0,-8.0,0.0,0.0,0.0,6.3,0.0,0.0,14,1,0.2385125751940765,0.9711394088771654,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-15,2019,1,15,0.9,-3.1,-1.1,19.1,0.0,0.0,0.0,0.0,1.0,2019,2019-01-15,0.0,-4.0,0.0,0.0,0.0,3.9,0.0,0.0,15,1,0.25518241312337286,0.9668929289391522,0.4999999999999999,0.8660254037844386,0.8,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-16,2019,1,16,0.2,-9.7,-4.8,22.8,0.0,0.0,0.0,0.8,1.0,2019,2019-01-16,0.0,-1.1,0.0,0.0,0.0,0.9,0.0,0.0,16,1,0.27177673847113576,0.9623603298276546,0.4999999999999999,0.8660254037844386,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-17,2019,1,17,-2.0,-11.4,-6.7,24.7,0.0,0.0,0.0,0.2,1.0,2019,2019-01-17,0.8,-4.8,0.8,0.0,0.0,0.8,0.0,0.0,17,1,0.28829064070951776,0.957542952811672,0.4999999999999999,0.8660254037844386,1.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-18,2019,1,18,0.8,-8.7,-3.9,21.9,0.0,0.0,0.0,1.0,1.0,2019,2019-01-18,0.2,-6.7,1.0,0.0,0.0,1.0,0.0,0.0,18,1,0.30471923310916343,0.9524422234305677,0.4999999999999999,0.8660254037844386,8.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-19,2019,1,19,-8.5,-15.5,-12.0,30.0,0.0,0.0,0.0,8.1,2.0,2019,2019-01-19,1.0,-3.9,2.0,0.0,0.0,2.0,0.0,0.0,19,1,0.321057654185271,0.9470596510722284,0.4999999999999999,0.8660254037844386,2.6,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-20,2019,1,20,-14.2,-21.5,-17.9,35.9,0.0,0.0,0.0,2.6,8.0,2019,2019-01-20,8.1,-12.0,9.299999999999999,0.0,0.0,10.1,0.0,0.0,20,1,0.33730106913618424,0.9413968285264122,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-21,2019,1,21,-11.0,-21.5,-16.2,34.2,0.0,0.0,0.0,0.0,3.0,2019,2019-01-21,2.6,-17.9,11.7,0.0,0.0,12.7,0.0,0.0,21,1,0.35344467127408774,0.9354554315134164,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-22,2019,1,22,1.0,-14.7,-6.9,24.9,0.0,0.0,0.0,0.0,3.0,2019,2019-01-22,0.0,-16.2,10.7,0.0,0.0,12.7,0.0,0.0,22,1,0.36948368344738314,0.929237218188205,0.4999999999999999,0.8660254037844386,11.0,1
-79.4,43.67,TORONTO CITY,6158355,2019-01-23,2019,1,23,5.7,-0.2,2.7,15.3,0.0,0.0,0.0,11.0,4.0,2019,2019-01-23,0.0,-6.9,2.6,0.0,0.0,12.7,0.0,0.0,23,1,0.38541335945432564,0.9227440286201426,0.4999999999999999,0.8660254037844386,4.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-24,2019,1,24,4.2,-2.4,0.9,17.1,0.0,0.0,0.0,4.1,2.0,2019,2019-01-24,11.0,2.7,11.0,0.0,0.0,22.9,0.0,0.0,24,1,0.40122898544750096,0.9159777842484875,0.4999999999999999,0.8660254037844386,0.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-25,2019,1,25,-2.3,-10.4,-6.3,24.3,0.0,0.0,0.0,0.4,3.0,2019,2019-01-25,4.1,0.9,15.1,0.0,0.0,26.799999999999997,0.0,0.0,25,1,0.4169258813287287,0.9089404873138079,0.4999999999999999,0.8660254037844386,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-26,2019,1,26,-4.4,-12.3,-8.3,26.3,0.0,0.0,0.0,0.2,2.0,2019,2019-01-26,0.4,-6.3,15.5,0.0,0.0,26.2,0.0,0.0,26,1,0.4324994021339788,0.9016342202654858,0.4999999999999999,0.8660254037844386,7.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-27,2019,1,27,-2.5,-13.1,-7.8,25.8,0.0,0.0,0.0,7.1,12.0,2019,2019-01-27,0.2,-8.3,4.699999999999999,0.0,0.0,18.3,0.0,0.0,27,1,0.44794493940789115,0.8940611451454875,0.4999999999999999,0.8660254037844386,13.0,1
-79.4,43.67,TORONTO CITY,6158355,2019-01-28,2019,1,28,-2.8,-18.2,-10.5,28.5,0.0,0.0,0.0,13.0,9.0,2019,2019-01-28,7.1,-7.8,7.699999999999999,0.0,0.0,22.799999999999997,0.0,0.0,28,1,0.4632579225674917,0.8862235029485798,0.4999999999999999,0.8660254037844386,3.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-29,2019,1,29,0.9,-14.1,-6.6,24.6,0.0,0.0,0.0,3.1,29.0,2019,2019-01-29,13.0,-10.5,20.299999999999997,0.0,0.0,35.8,0.0,0.0,29,1,0.47843382025470116,0.8781236129591847,0.4999999999999999,0.8660254037844386,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-30,2019,1,30,-13.9,-21.1,-17.5,35.5,0.0,0.0,0.0,0.2,25.0,2019,2019-01-30,3.1,-6.6,23.2,0.0,0.0,38.9,0.0,0.0,30,1,0.4934681416772373,0.8697638720650644,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-01-31,2019,1,31,-12.6,-21.2,-16.9,34.9,0.0,0.0,0.0,0.0,22.0,2019,2019-01-31,0.2,-17.5,16.3,0.0,0.0,28.099999999999998,0.0,0.0,31,1,0.5083564379375121,0.861146754048045,0.4999999999999999,0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-01,2019,2,1,-8.7,-17.7,-13.2,31.2,0.0,0.0,0.0,0.0,20.0,2019,2019-02-01,0.0,-16.9,3.3000000000000003,0.0,0.0,24.0,0.0,0.0,32,2,0.5230943033491326,0.8522748088519838,0.8660254037844385,0.5000000000000001,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-02,2019,2,2,1.3,-13.5,-6.1,24.1,0.0,0.0,0.0,0.0,19.0,2019,2019-02-02,0.0,-13.2,0.2,0.0,0.0,23.599999999999998,0.0,0.0,33,2,0.5376773767406141,0.8431506618281999,0.8660254037844385,0.5000000000000001,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-03,2019,2,3,8.1,0.4,4.3,13.7,0.0,0.0,0.0,0.0,18.0,2019,2019-02-03,0.0,-6.1,0.0,0.0,0.0,23.4,0.0,0.0,34,2,0.5521013427459207,0.8337770129585916,0.8660254037844385,0.5000000000000001,2.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-04,2019,2,4,11.7,5.5,8.6,9.4,0.0,0.0,0.0,2.1,8.0,2019,2019-02-04,0.0,4.3,0.0,0.0,0.0,16.299999999999997,0.0,0.0,35,2,0.5663619330814523,0.8241566360566664,0.8660254037844385,0.5000000000000001,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-05,2019,2,5,9.6,-5.6,2.0,16.0,0.0,0.0,0.0,0.2,1.0,2019,2019-02-05,2.1,8.6,2.1,0.0,0.0,5.4,0.0,0.0,36,2,0.5804549278090979,0.8142923779467268,0.8660254037844385,0.5000000000000001,11.0,1
-79.4,43.67,TORONTO CITY,6158355,2019-02-06,2019,2,6,-0.4,-5.3,-2.9,20.9,0.0,0.0,0.0,11.0,2.0,2019,2019-02-06,0.2,2.0,2.3000000000000003,0.0,0.0,2.5000000000000004,0.0,0.0,37,2,0.594376156584983,0.8041871576214481,0.8660254037844385,0.5000000000000001,1.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-07,2019,2,7,6.2,-2.2,2.0,16.0,0.0,0.0,0.0,1.0,3.0,2019,2019-02-07,11.0,-2.9,13.3,0.0,0.0,13.3,0.0,0.0,38,2,0.6081214998935417,0.7938439653781021,0.8660254037844385,0.5000000000000001,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-08,2019,2,8,5.9,-8.7,-1.4,19.4,0.0,0.0,0.0,0.2,2.0,2019,2019-02-08,1.0,2.0,12.200000000000001,0.0,0.0,14.3,0.0,0.0,39,2,0.6216868902665479,0.7832658619336792,0.8660254037844385,0.5000000000000001,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-09,2019,2,9,-3.0,-8.8,-5.9,23.9,0.0,0.0,0.0,0.0,2.0,2019,2019-02-09,0.2,-1.4,12.2,0.0,0.0,14.5,0.0,0.0,40,2,0.6350683134867438,0.7724559775191744,0.8660254037844385,0.5000000000000001,0.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-10,2019,2,10,-2.5,-7.8,-5.1,23.1,0.0,0.0,0.0,0.3,2.0,2019,2019-02-10,0.0,-5.9,1.2,0.0,0.0,14.5,0.0,0.0,41,2,0.6482618097757122,0.7614175109532998,0.8660254037844385,0.5000000000000001,0.7,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-11,2019,2,11,-2.9,-5.1,-4.0,22.0,0.0,0.0,0.0,0.7,4.0,2019,2019-02-11,0.3,-5.1,0.5,0.0,0.0,14.8,0.0,0.0,42,2,0.6612634749656386,0.7501537286959044,0.8660254037844385,0.5000000000000001,20.9,1
-79.4,43.67,TORONTO CITY,6158355,2019-02-12,2019,2,12,1.6,-6.0,-2.2,20.2,0.0,0.0,0.0,20.9,4.0,2019,2019-02-12,0.7,-4.0,1.0,0.0,0.0,13.4,0.0,0.0,43,2,0.6740694616546161,0.7386679638813749,0.8660254037844385,0.5000000000000001,3.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-13,2019,2,13,1.6,-4.4,-1.4,19.4,0.0,0.0,0.0,3.2,9.0,2019,2019-02-13,20.9,-2.2,21.9,0.0,0.0,34.099999999999994,0.0,0.0,44,2,0.6866759803451553,0.7269636153323081,0.8660254037844385,0.5000000000000001,1.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-14,2019,2,14,2.2,-3.9,-0.9,18.9,0.0,0.0,0.0,1.9,10.0,2019,2019-02-14,3.2,-1.4,24.799999999999997,0.0,0.0,26.299999999999997,0.0,0.0,45,2,0.6990793005655562,0.7150441465537445,0.8660254037844385,0.5000000000000001,1.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-15,2019,2,15,4.3,-3.2,0.5,17.5,0.0,0.0,0.0,1.3,9.0,2019,2019-02-15,1.9,-0.9,26.0,0.0,0.0,27.2,0.0,0.0,46,2,0.7112757519738153,0.7029130847082616,0.8660254037844385,0.5000000000000001,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-16,2019,2,16,-2.2,-7.9,-5.0,23.0,0.0,0.0,0.0,0.2,8.0,2019,2019-02-16,1.3,0.5,6.4,0.0,0.0,28.299999999999997,0.0,0.0,47,2,0.7232617254437389,0.6905740195722294,0.8660254037844385,0.5000000000000001,0.6,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-17,2019,2,17,-5.4,-9.7,-7.6,25.6,0.0,0.0,0.0,0.6,8.0,2019,2019-02-17,0.2,-5.0,3.4,0.0,0.0,28.5,0.0,0.0,48,2,0.7350336741329413,0.6780306024735382,0.8660254037844385,0.5000000000000001,2.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-18,2019,2,18,-4.4,-11.5,-8.0,26.0,0.0,0.0,0.0,2.3,13.0,2019,2019-02-18,0.6,-7.6,2.1,0.0,0.0,28.799999999999997,0.0,0.0,49,2,0.7465881145324131,0.6652865452111116,0.8660254037844385,0.5000000000000001,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-19,2019,2,19,-2.4,-12.5,-7.4,25.4,0.0,0.0,0.0,0.0,12.0,2019,2019-02-19,2.3,-8.0,3.0999999999999996,0.0,0.0,30.4,0.0,0.0,50,2,0.7579216274973473,0.6523456189565257,0.8660254037844385,0.5000000000000001,2.5,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-20,2019,2,20,0.9,-6.7,-2.9,20.9,0.0,0.0,0.0,2.5,11.0,2019,2019-02-20,0.0,-7.4,2.8999999999999995,0.0,0.0,9.5,0.0,0.0,51,2,0.7690308592589182,0.6392116531380588,0.8660254037844385,0.5000000000000001,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-21,2019,2,21,4.4,-1.0,1.7,16.3,0.0,0.0,0.0,0.2,10.0,2019,2019-02-21,2.5,-2.9,4.8,0.0,0.0,8.8,0.0,0.0,52,2,0.7799125224167178,0.6258885343075017,0.8660254037844385,0.5000000000000001,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-22,2019,2,22,3.4,-2.1,0.6,17.4,0.0,0.0,0.0,0.0,8.0,2019,2019-02-22,0.2,1.7,2.7,0.0,0.0,7.1,0.0,0.0,53,2,0.7905633969115483,0.6123802049900648,0.8660254037844385,0.5000000000000001,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-23,2019,2,23,2.6,-2.2,0.2,17.8,0.0,0.0,0.0,0.0,8.0,2019,2019-02-23,0.0,0.6,2.7,0.0,0.0,5.8,0.0,0.0,54,2,0.8009803309782906,0.5986906625177214,0.8660254037844385,0.5000000000000001,10.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-24,2019,2,24,6.9,-2.0,2.5,15.5,0.0,0.0,0.0,10.0,7.0,2019,2019-02-24,0.0,0.2,0.2,0.0,0.0,5.6,0.0,0.0,55,2,0.8111602420785622,0.5848239578463321,0.8660254037844385,0.5000000000000001,0.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-25,2019,2,25,-1.9,-6.7,-4.3,22.3,0.0,0.0,0.0,0.4,6.0,2019,2019-02-25,10.0,2.5,10.0,0.0,0.0,15.0,0.0,0.0,56,2,0.8211001178128892,0.5707841943569036,0.8660254037844385,0.5000000000000001,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-26,2019,2,26,-4.2,-9.9,-7.0,25.0,0.0,0.0,0.0,0.2,6.0,2019,2019-02-26,0.4,-4.3,10.4,0.0,0.0,13.1,0.0,0.0,57,2,0.8307970168121248,0.5565755266413303,0.8660254037844385,0.5000000000000001,8.6,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-27,2019,2,27,-7.0,-11.9,-9.4,27.4,0.0,0.0,0.0,8.6,5.0,2019,2019-02-27,0.2,-7.0,10.6,0.0,0.0,13.3,0.0,0.0,58,2,0.8402480696078469,0.5422021592729844,0.8660254037844385,0.5000000000000001,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-02-28,2019,2,28,-5.9,-14.4,-10.1,28.1,0.0,0.0,0.0,0.2,21.0,2019,2019-02-28,8.6,-9.4,9.2,0.0,0.0,19.4,0.0,0.0,59,2,0.8494504794814806,0.527668345562516,0.8660254037844385,0.5000000000000001,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-01,2019,3,1,0.1,-7.3,-3.6,21.6,0.0,0.0,0.0,0.0,17.0,2019,2019-03-01,0.2,-10.1,8.999999999999998,0.0,0.0,19.400000000000002,0.0,0.0,60,3,0.8584015232918916,0.512978386299228,1.0,6.123233995736766e-17,2.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-02,2019,3,2,-0.2,-3.9,-2.1,20.1,0.0,0.0,0.0,2.9,14.0,2019,2019-03-02,0.0,-3.6,8.799999999999999,0.0,0.0,19.400000000000002,0.0,0.0,61,3,0.867098552281208,0.4981366284784055,1.0,6.123233995736766e-17,0.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-03,2019,3,3,-0.7,-7.7,-4.2,22.2,0.0,0.0,0.0,0.4,17.0,2019,2019-03-03,2.9,-2.1,3.1,0.0,0.0,22.3,0.0,0.0,62,3,0.8755389928586301,0.4831474640149687,1.0,6.123233995736766e-17,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-04,2019,3,4,-6.2,-11.8,-9.0,27.0,0.0,0.0,0.0,0.2,15.0,2019,2019-03-04,0.4,-4.2,3.3,0.0,0.0,12.7,0.0,0.0,63,3,0.8837203473619974,0.4680153284438344,1.0,6.123233995736766e-17,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-05,2019,3,5,-7.4,-13.0,-10.2,28.2,0.0,0.0,0.0,0.2,15.0,2019,2019-03-05,0.2,-9.0,3.5,0.0,0.0,12.499999999999998,0.0,0.0,64,3,0.8916401947968873,0.45274469960737107,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-06,2019,3,6,-7.3,-12.2,-9.8,27.8,0.0,0.0,0.0,0.0,15.0,2019,2019-03-06,0.2,-10.2,0.8,0.0,0.0,12.5,0.0,0.0,65,3,0.8992961915530252,0.4373400963303323,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-07,2019,3,7,-4.3,-11.1,-7.7,25.7,0.0,0.0,0.0,0.0,15.0,2019,2019-03-07,0.0,-9.8,0.4,0.0,0.0,3.9000000000000004,0.0,0.0,66,3,0.9066860720977984,0.4218060770826634,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-08,2019,3,8,-1.3,-11.3,-6.3,24.3,0.0,0.0,0.0,0.0,15.0,2019,2019-03-08,0.0,-7.7,0.2,0.0,0.0,3.7,0.0,0.0,67,3,0.9138076496466614,0.4061472386305789,1.0,6.123233995736766e-17,0.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-09,2019,3,9,1.6,-6.1,-2.2,20.2,0.0,0.0,0.0,0.9,13.0,2019,2019-03-09,0.0,-6.3,0.0,0.0,0.0,3.7,0.0,0.0,68,3,0.9206588168102426,0.39036821467630267,1.0,6.123233995736766e-17,14.4,1
-79.4,43.67,TORONTO CITY,6158355,2019-03-10,2019,3,10,6.1,1.2,3.6,14.4,0.0,0.0,0.0,14.4,10.0,2019,2019-03-10,0.9,-2.2,0.9,0.0,0.0,1.7000000000000002,0.0,0.0,69,3,0.9272375462179537,0.37447367448688307,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-11,2019,3,11,3.2,-1.2,1.0,17.0,0.0,0.0,0.0,0.0,7.0,2019,2019-03-11,14.4,3.6,15.3,0.0,0.0,15.700000000000001,0.0,0.0,70,3,0.9335418911179212,0.35846832151248087,1.0,6.123233995736766e-17,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-12,2019,3,12,3.9,-2.0,1.0,17.0,0.0,0.0,0.0,0.2,7.0,2019,2019-03-12,0.0,1.0,15.3,0.0,0.0,15.500000000000002,0.0,0.0,71,3,0.9395699859530622,0.34235689199454206,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-13,2019,3,13,3.4,-0.7,1.3,16.7,0.0,0.0,0.0,0.0,5.0,2019,2019-03-13,0.2,1.0,14.6,0.0,0.0,15.5,0.0,0.0,72,3,0.9453200469131321,0.3261441535642697,1.0,6.123233995736766e-17,6.5,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-14,2019,3,14,10.9,2.5,6.7,11.3,0.0,0.0,0.0,6.5,4.0,2019,2019-03-14,0.0,1.3,0.2,0.0,0.0,15.5,0.0,0.0,73,3,0.9507903724625832,0.30983490383180257,1.0,6.123233995736766e-17,0.8,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-15,2019,3,15,10.4,1.2,5.8,12.2,0.0,0.0,0.0,0.8,3.0,2019,2019-03-15,6.5,6.7,6.7,0.0,0.0,22.0,0.0,0.0,74,3,0.9559793438440767,0.29343396896652735,1.0,6.123233995736766e-17,0.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-16,2019,3,16,2.8,-3.4,-0.3,18.3,0.0,0.0,0.0,0.4,3.0,2019,2019-03-16,0.8,5.8,7.3,0.0,0.0,22.8,0.0,0.0,75,3,0.9608854255574978,0.2769462022689365,1.0,6.123233995736766e-17,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-17,2019,3,17,3.3,-5.3,-1.0,19.0,0.0,0.0,0.0,0.2,2.0,2019,2019-03-17,0.4,-0.3,7.7,0.0,0.0,22.3,0.0,0.0,76,3,0.9655071658143365,0.2603764827344582,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-18,2019,3,18,4.7,-1.8,1.5,16.5,0.0,0.0,0.0,0.0,2.0,2019,2019-03-18,0.2,-1.0,1.4000000000000001,0.0,0.0,8.1,0.0,0.0,77,3,0.9698431969672942,0.2437297136096839,1.0,6.123233995736766e-17,0.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-19,2019,3,19,5.6,-2.4,1.6,16.4,0.0,0.0,0.0,0.4,1.0,2019,2019-03-19,0.0,1.5,0.6000000000000001,0.0,0.0,8.1,0.0,0.0,78,3,0.9738922359149925,0.2270108209414185,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-20,2019,3,20,9.8,1.0,5.4,12.6,0.0,0.0,0.0,0.0,3.0,2019,2019-03-20,0.4,1.6,0.6000000000000001,0.0,0.0,8.3,0.0,0.0,79,3,0.9776530844816643,0.2102247521189836,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-21,2019,3,21,8.0,3.1,5.6,12.4,0.0,0.0,0.0,0.0,1.0,2019,2019-03-21,0.0,5.4,0.4,0.0,0.0,8.3,0.0,0.0,80,3,0.9811246297717121,0.1933764744102059,1.0,6.123233995736766e-17,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-22,2019,3,22,4.6,-3.4,0.6,17.4,0.0,0.0,0.0,0.2,2.0,2019,2019-03-22,0.0,5.6,0.4,0.0,0.0,1.8,0.0,0.0,81,3,0.9843058444990331,0.17647097349152166,1.0,6.123233995736766e-17,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-23,2019,3,23,5.8,-5.9,-0.1,18.1,0.0,0.0,0.0,0.2,2.0,2019,2019-03-23,0.2,0.6,0.2,0.0,0.0,1.2000000000000002,0.0,0.0,82,3,0.9871957872910085,0.15951325197263658,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-24,2019,3,24,9.8,0.4,5.1,12.9,0.0,0.0,0.0,0.0,1.0,2019,2019-03-24,0.2,-0.1,0.4,0.0,0.0,1.0,0.0,0.0,83,3,0.9897936029670715,0.14250832791617088,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-25,2019,3,25,2.6,-2.8,-0.1,18.1,0.0,0.0,0.0,0.0,1.0,2019,2019-03-25,0.0,5.1,0.4,0.0,0.0,0.8,0.0,0.0,84,3,0.9920985227917689,0.12546123335273648,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-26,2019,3,26,3.4,-3.0,0.2,17.8,0.0,0.0,0.0,0.0,2.0,2019,2019-03-26,0.0,-0.1,0.2,0.0,0.0,0.8,0.0,0.0,85,3,0.9941098647022417,0.10837701279187609,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-27,2019,3,27,7.8,0.3,4.0,14.0,0.0,0.0,0.0,0.0,1.0,2019,2019-03-27,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,86,3,0.9958270335100593,0.09126072172931188,1.0,6.123233995736766e-17,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-28,2019,3,28,11.6,1.4,6.5,11.5,0.0,0.0,0.0,0.2,0.0,2019,2019-03-28,0.0,4.0,0.0,0.0,0.0,0.4,0.0,0.0,87,3,0.997249521077345,0.07411742515094435,1.0,6.123233995736766e-17,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-29,2019,3,29,11.5,4.9,8.2,9.8,0.0,0.0,0.0,0.0,0.0,2019,2019-03-29,0.2,6.5,0.2,0.0,0.0,0.6000000000000001,0.0,0.0,88,3,0.998376906467142,0.056952196034039754,1.0,6.123233995736766e-17,31.6,1
-79.4,43.67,TORONTO CITY,6158355,2019-03-30,2019,3,30,6.2,0.7,3.4,14.6,0.0,0.0,0.0,31.6,1.0,2019,2019-03-30,0.0,8.2,0.2,0.0,0.0,0.4,0.0,0.0,89,3,0.9992088560679755,0.03977011384605573,1.0,6.123233995736766e-17,7.5,0
-79.4,43.67,TORONTO CITY,6158355,2019-03-31,2019,3,31,2.1,-3.1,-0.5,18.5,0.0,0.0,0.0,7.5,3.0,2019,2019-03-31,31.6,3.4,31.8,0.0,0.0,31.8,0.0,0.0,90,3,0.9997451236925736,0.022576263041545485,1.0,6.123233995736766e-17,0.3,0
